session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
4,35, Blank,592568,0,0,0,0,0,0
4,35, Deeds,118387632,0,0,0,0,0,2
4,35, Diagram,54479371,0,0,0,0,0,6
4,35, Other,589491,0,0,6,0,283,6
4,35, Properties,1938178,0,0,0,0,0,328
4,35, Study,3002254,0,0,0,0,0,0
4,35, TextEditor,18194901,0,0,0,0,0,1388
4,36, Blank,15,0,0,23,0,1238,0
4,36, Deeds,4560677,4,0,219,0,11343,25
4,36, Diagram,27131726,15,0,770,4,49466,29
4,36, Other,3049668,2,0,173,0,8700,64
4,36, Properties,3113452,123,0,501,0,9265,2
4,36, TextEditor,393938970,882,0,431,0,33044,4937
4,37, Aulaweb,2973,0,0,38,0,3297,5
4,37, Blank,490588,4,0,146,23,11918,3
4,37, Deeds,13504358,0,0,320,28,23579,33
4,37, Diagram,22127747,48,0,445,10,49341,17
4,37, Other,40681,0,0,79,2,7386,60
4,37, Properties,2155654,114,0,88,2,6573,0
4,37, Study,7816977,60,0,80,0,13944,3
4,37, TextEditor,235505448,513,0,332,5,44037,3576
4,38, Aulaweb,70647,48,0,34,0,3803,0
4,38, Blank,25655,0,0,26,0,2008,12
4,38, Deeds,4045866,5,0,310,12,14214,24
4,38, Diagram,260120,5,0,122,10,8548,4
4,38, Other,36995,10,0,114,4,5832,43
4,38, Properties,3736,16,0,30,0,1563,0
4,38, Study,241494172,740,0,174,2,27924,10
4,38, TextEditor,12027926,230,0,292,2,27225,871
4,39, Aulaweb,295127,7,2,44,2,2576,0
4,39, Blank,33254,3,0,104,2,4985,7
4,39, Deeds,3299114,16,0,502,32,16387,0
4,39, Diagram,72970183,26,0,782,58,38111,0
4,39, Other,184465,4,0,127,8,5591,119
4,39, Properties,4088646,143,0,541,8,8948,0
4,39, Study,29543269,177,18,137,0,13775,0
4,39, TextEditor,6451643,465,0,367,2,24003,1880
4,40, Aulaweb,333919,0,0,80,0,3395,80
4,40, Blank,2642,0,0,74,0,1446,0
4,40, Deeds,27601924,0,0,926,2,21536,12
4,40, Diagram,30714982,0,0,319,0,17637,12
4,40, Other,94247,0,0,78,0,4519,20
4,40, Properties,115819,0,0,22,0,979,0
4,40, Study,49163742,0,0,117,0,6219,2
4,40, TextEditor,10053235,801,0,236,2,12240,2953
4,41, Aulaweb,92,0,0,23,0,978,0
4,41, Blank,8894,0,0,67,0,1901,0
4,41, Deeds,25065356,0,0,1055,3,29599,36
4,41, Diagram,24209654,0,0,1527,58,46795,0
4,41, Other,601342,0,0,102,10,3706,14
4,41, Properties,746547,0,0,563,17,12853,0
4,41, Study,1863365,181,0,62,0,2966,0
4,41, TextEditor,28600916,507,0,301,0,17808,3822
4,42, Aulaweb,340180,25,0,101,12,4255,0
4,42, Blank,212151,28,0,254,0,7984,0
4,42, Deeds,767500,0,0,512,34,14323,0
4,42, Diagram,38873096,0,0,1451,6,46487,0
4,42, Other,5168092,0,0,135,6,5357,0
4,42, Properties,968228,0,0,332,0,9690,0
4,42, Study,23664790,475,0,139,0,9945,0
4,42, TextEditor,408417014,976,0,356,4,14831,2716
4,43, Aulaweb,9585,0,0,55,0,3876,2
4,43, Blank,7423,0,0,21,0,1894,0
4,43, Deeds,42193766,0,0,303,0,17304,22
4,43, Diagram,46543034,29,0,779,48,106583,196
4,43, Other,341321,0,0,115,4,9832,325
4,43, Properties,90391,171,0,158,0,6850,1
4,43, Study,26140262,81,0,69,0,18176,0
4,43, TextEditor,22805618,963,0,237,0,26070,3801
4,44, Blank,3387,12,0,101,13,9156,6
4,44, Deeds,5955139,0,0,493,0,56125,10
4,44, Diagram,13872673,1,2,1125,38,154578,13
4,44, Other,58294,12,0,243,5,28788,2
4,44, Properties,105451,120,0,347,0,35307,65
4,44, Study,21600494,1159,0,1492,2,81153,1
4,44, TextEditor,21289766,1445,0,849,2,115066,6141
4,45, Aulaweb,899622,0,0,114,0,5784,0
4,45, Blank,89265,2,0,23,2,1194,0
4,45, Deeds,19851090,0,0,699,2,22314,86
4,45, Diagram,17760635,0,0,463,2,22076,12
4,45, Other,1644768,0,0,129,2,5817,225
4,45, Properties,168679,0,0,140,0,2904,4
4,45, Study,21110534,0,0,235,0,5287,22
4,45, TextEditor,185128714,0,0,555,0,15240,1960
4,46, Aulaweb,3933092,0,0,51,0,1527,0
4,46, Blank,531,0,0,37,0,979,0
4,46, Deeds,70670292,0,0,582,14,12817,0
4,46, Diagram,29754537,0,0,1535,0,39841,42
4,46, Other,577346,0,0,126,4,3309,148
4,46, Properties,65586,0,0,602,0,7366,0
4,46, Study,18549489,0,0,144,0,5907,61
4,46, TextEditor,120831321,0,0,311,30,11808,1330
4,47, Aulaweb,1397459,105,18,96,0,13052,142
4,47, Blank,764,0,0,96,13,4464,0
4,47, Deeds,16642166,14,0,892,80,31102,0
4,47, Diagram,11666904,34,0,597,77,39965,50
4,47, Other,1604279,27,4,323,16,23397,23
4,47, Properties,313906,123,0,222,3,9730,24
4,47, Study,66992503,94,6,156,2,18231,0
4,47, TextEditor,3707213,165,0,228,7,21087,963
4,48, Blank,24069,0,0,70,0,3273,0
4,48, Deeds,50321528,0,0,532,14,19460,0
4,48, Diagram,41046764,0,0,650,14,44011,13
4,48, Other,4329,0,0,55,0,2895,0
4,48, Properties,238875,7,0,156,0,7205,321
4,48, Study,3898522,78,0,66,0,8294,0
4,48, TextEditor,12713983,353,0,385,0,21520,1402
4,49, Aulaweb,6626,0,0,48,0,2056,0
4,49, Blank,1437,0,0,32,0,1227,0
4,49, Deeds,563523,11,0,87,0,6343,13
4,49, Diagram,15920176,1,0,848,22,48774,0
4,49, Other,123541,6,0,92,2,4902,48
4,49, Properties,120593,135,0,404,0,8672,0
4,49, Study,27385325,209,0,120,0,13824,0
4,49, TextEditor,72023892,520,0,291,0,23557,1791
4,50, Aulaweb,4580052,0,0,51,0,2123,0
4,50, Blank,85470,0,0,23,0,641,0
4,50, Deeds,5695232,0,0,114,10,4294,0
4,50, Diagram,486535380,0,0,622,62,22362,0
4,50, Other,1852774,0,0,160,12,5031,468
4,50, Properties,408264,0,0,215,0,4184,0
4,50, Study,8100154,0,0,136,0,5100,0
4,50, TextEditor,45048102,0,0,281,0,9630,1405
4,51, Aulaweb,424,0,0,1,0,168,0
4,51, Blank,5912,0,0,20,0,1205,0
4,51, Deeds,16293008,0,0,770,89,19037,16
4,51, Diagram,9994976,1,0,1232,8,20522,18
4,51, Other,295855,0,0,97,0,2947,120
4,51, Properties,8931174,0,0,591,9,16641,6
4,51, Study,18243544,41,0,115,0,6572,49
4,51, TextEditor,191910288,5,0,387,14,15749,1853
4,52, Aulaweb,1430656,0,0,21,0,624,0
4,52, Blank,52990,0,0,103,0,2622,0
4,52, Deeds,3720035,0,0,78,0,2446,29
4,52, Diagram,33146830,0,0,384,0,12323,8
4,52, Other,110191,0,0,49,22,2060,2
4,52, Properties,2109403,0,0,264,0,3346,0
4,52, Study,16468916,0,0,76,0,3005,0
4,52, TextEditor,79152590,0,0,251,4,10528,1808
4,53, Blank,745387,12,0,185,4,13762,3
4,53, Deeds,17284040,0,0,1338,57,71954,18
4,53, Diagram,82446529,0,0,602,18,65452,0
4,53, Other,20098,0,0,34,0,2849,0
4,53, Properties,1554676,71,0,281,5,17105,0
4,53, Study,5737715,7,0,36,0,6209,0
4,53, TextEditor,43573322,323,0,282,0,33433,1726
4,54, Aulaweb,108563,0,0,17,0,667,0
4,54, Blank,165198,0,0,35,20,1460,0
4,54, Deeds,17461659,0,0,134,22,7225,0
4,54, Diagram,19999519,0,0,257,2,14606,2
4,54, Other,10402501,0,0,42,0,2126,24
4,54, Properties,3798629,65,0,196,0,5953,0
4,54, Study,8789597,0,0,113,0,3963,2
4,54, TextEditor,613511865,15,0,278,0,12820,1004
4,55, Aulaweb,37837,22,0,39,0,3109,53
4,55, Blank,58821915,491,0,149,35,25707,2
4,55, Deeds,83713,3,0,115,0,13109,0
4,55, Diagram,30070786,3,0,397,10,26869,0
4,55, Other,79221,11,0,137,4,11307,99
4,55, Properties,181858373,253,0,83,0,4831,1
4,55, Study,287447,3,0,140,0,13458,0
4,55, TextEditor,109791329,497,0,737,5,76030,3410
4,56, Aulaweb,0,0,0,0,0,0,0
4,56, Blank,1656020,0,0,0,0,0,4
4,56, Deeds,19029163,0,0,0,0,0,6
4,56, Diagram,56792407,0,0,0,0,0,8
4,56, Other,472996,0,0,2,0,509,16
4,56, Properties,2311165,0,0,0,0,0,0
4,56, Study,18095918,0,0,0,0,0,520
4,56, TextEditor,39849297,0,0,0,0,0,965
4,57, Blank,984,0,0,20,4,1422,0
4,57, Deeds,21728132,21,0,1031,2,55041,0
4,57, Diagram,46614728,89,0,611,0,57356,70
4,57, Other,10377950,207,0,105,2,8944,226
4,57, Properties,2624529,644,0,493,0,16671,0
4,57, TextEditor,34573573,683,0,316,2,29746,545
4,58, Blank,11678,0,0,17,18,1109,0
4,58, Deeds,16659226,0,0,283,4,8352,0
4,58, Diagram,56798719,0,0,710,4,22159,0
4,58, Other,658846,0,0,115,10,3679,20
4,58, Properties,21368675,0,0,551,0,8561,0
4,58, TextEditor,325245693,0,0,369,2,16298,1429
4,59, Blank,4517383,12,0,61,2,2051,0
4,59, Deeds,886689,0,0,223,0,9037,0
4,59, Diagram,97516984,8,0,510,74,26705,0
4,59, Other,543792,3,0,269,16,7503,0
4,59, Properties,786858,126,0,139,0,3996,0
4,59, Study,12984311,111,0,41,0,4549,0
4,59, TextEditor,27905944,154,0,349,0,14596,735
4,60, Aulaweb,610066,181,0,153,4,15687,14
4,60, Blank,4340,10,0,88,2,4437,0
4,60, Deeds,27877107,10,0,201,12,12542,0
4,60, Diagram,81454069,27,0,957,2,55744,2
4,60, Other,520650,20,0,261,18,18498,34
4,60, Properties,904217,4,0,721,0,20113,8
4,60, Study,16344462,102,0,174,0,14850,57
4,60, TextEditor,5128982,1081,0,264,20,28218,691
4,61, Aulaweb,117179,0,0,77,0,3991,84
4,61, Blank,147207,0,0,93,6,3169,0
4,61, Deeds,1429631,1,0,235,6,12221,35
4,61, Diagram,6063234,4,0,1061,62,33588,18
4,61, Other,224225,1,0,204,7,8204,245
4,61, Properties,359883,0,0,218,0,7419,158
4,61, Study,8645650,0,0,54,0,5409,78
4,61, TextEditor,7757657,2,0,285,1,17076,813
4,62, Blank,1125,0,0,26,0,888,0
4,62, Deeds,1280752,0,0,297,22,7237,45
4,62, Diagram,31795101,0,0,374,22,12177,54
4,62, Other,222925,0,0,125,2,4074,166
4,62, Properties,1461840,0,0,121,0,2830,24
4,62, Study,3646504,0,0,65,2,3045,15
4,62, TextEditor,46813165,0,0,336,0,9682,3438
4,63, Aulaweb,175319,0,0,84,0,3136,34
4,63, Blank,1235796,0,0,211,0,7147,0
4,63, Deeds,17738389,0,0,429,0,14950,114
4,63, Diagram,85004201,0,0,2826,4,46391,100
4,63, Other,28631,0,0,71,8,2212,0
4,63, Properties,770790,0,0,617,6,12606,32
4,63, Study,44546096,0,0,167,0,7800,0
4,63, TextEditor,581507536,0,0,496,0,21367,1884
4,64, Aulaweb,964968,60,0,39,0,3748,30
4,64, Blank,77110,0,0,126,38,5426,2
4,64, Deeds,549929,0,0,154,16,9620,2
4,64, Diagram,4309429,0,0,514,24,34134,4
4,64, Other,1282168,0,0,128,16,11191,130
4,64, Properties,1080900,0,0,287,2,9046,194
4,64, Study,20459803,36,0,51,4,8222,0
4,64, TextEditor,24207360,2,0,305,16,16011,1229
4,65, Aulaweb,7344,0,0,41,0,2603,0
4,65, Blank,180808,4,0,62,2,3576,0
4,65, Deeds,4424769,12,0,146,4,10100,0
4,65, Diagram,19054959,59,0,1384,10,70145,4
4,65, Other,8538969,0,0,249,18,15150,355
4,65, Properties,1357807,240,0,662,0,20987,0
4,65, Study,19516996,130,0,80,0,18081,0
4,65, TextEditor,55650952,994,0,340,24,24432,1755
4,66, Aulaweb,7988,0,0,32,0,1614,8
4,66, Blank,22773,0,0,50,2,2382,28
4,66, Deeds,847455,0,0,85,0,4449,8
4,66, Diagram,171604,0,0,119,0,5342,22
4,66, Other,20868,0,0,125,2,5157,44
4,66, Properties,43558,0,0,7,0,597,89
4,66, Study,2680507,0,0,36,0,2210,8
4,66, TextEditor,65261806,0,0,286,0,13447,1521
4,67, Aulaweb,1825,49,0,23,0,2481,0
4,67, Blank,7108,0,0,10,0,771,0
4,67, Deeds,9961723,31,0,448,2,31174,18
4,67, Diagram,58801792,12,0,1569,46,104550,6
4,67, Other,1158831,111,0,50,0,5357,57
4,67, Properties,596130,176,0,391,0,20944,3
4,67, Study,5206997,64,6,45,0,6030,0
4,67, TextEditor,14424323,350,0,358,4,29134,1680
4,68, Aulaweb,21956,0,0,30,0,1852,40
4,68, Blank,88598,0,0,48,30,3773,0
4,68, Deeds,1277101,0,0,185,10,7575,0
4,68, Diagram,70910058,0,0,499,0,20495,0
4,68, Other,622401,0,0,77,0,3826,0
4,68, Properties,722970,0,0,162,0,5679,68
4,68, Study,25324506,0,0,94,0,3190,32
4,68, TextEditor,428665696,0,0,627,6,23143,3042
4,69, Aulaweb,555564,0,0,80,4,3457,0
4,69, Blank,40350182,0,0,34,1,952,0
4,69, Deeds,2537839,0,0,175,10,5763,4
4,69, Diagram,310191738,0,0,513,0,13824,4
4,69, Other,1467936,0,0,189,5,6316,164
4,69, Properties,3244280,0,0,225,0,5131,64
4,69, Study,5540145,0,0,55,0,1806,6
4,69, TextEditor,47955509,475,0,326,22,12143,663
4,70, Aulaweb,18319,26,10,13,0,1348,0
4,70, Blank,0,0,0,29,0,1054,0
4,70, Deeds,19681456,11,0,838,2,40738,4
4,70, Diagram,27202036,187,0,1446,22,44077,0
4,70, Other,29451,1,0,81,0,3690,0
4,70, Properties,2955700,471,0,590,0,19461,0
4,70, Study,4970968,67,2,131,0,9437,0
4,70, TextEditor,46681796,248,0,398,0,27206,248
4,71, Aulaweb,3907,16,0,32,0,2431,0
4,71, Blank,140734,0,0,28,0,1595,0
4,71, Deeds,4517649,0,0,350,26,19240,63
4,71, Diagram,2568111,3,0,595,26,33104,0
4,71, Other,15378909,0,0,60,0,2258,0
4,71, Properties,16462,67,0,117,0,6956,0
4,71, Study,7819682,47,0,73,0,11539,0
4,71, TextEditor,28636186,176,0,295,2,24644,1411
4,72, Aulaweb,103788,0,0,58,0,2557,1
4,72, Blank,2033789,114,0,75,0,3591,0
4,72, Deeds,34835753,18,0,318,0,12457,20
4,72, Diagram,39159881,34,0,994,12,44007,215
4,72, Other,752237,147,0,72,8,6576,27
4,72, Properties,429991,0,0,129,0,5324,2124
4,72, Study,15098014,865,0,71,0,4821,0
4,72, TextEditor,24150270,491,0,197,0,15022,1387
4,73, Blank,11958939,503,0,125,2,5318,17
4,73, Deeds,7843603,0,0,154,0,5924,27
4,73, Diagram,56704726,1,0,645,8,34169,164
4,73, Other,403149,0,0,75,0,3221,7
4,73, Properties,2222117,0,0,158,0,4992,1275
4,73, TextEditor,46936066,1299,0,113,0,7055,1374
4,74, Aulaweb,58507,0,0,23,0,2366,2
4,74, Blank,6131104,12,0,306,0,17700,0
4,74, Deeds,3520569,3,0,1204,148,49290,4
4,74, Diagram,5063416,46,0,2032,8,60932,2
4,74, Other,251920,0,0,99,2,5975,34
4,74, Properties,1921493,957,0,668,48,31070,36
4,74, Study,6193726,464,4,358,8,29629,0
4,74, TextEditor,11795554,256,10,572,32,40170,2497
4,75, Aulaweb,220706,8,0,48,0,2936,50
4,75, Blank,2784,0,0,36,0,1978,0
4,75, Deeds,4452334,0,0,147,6,13148,49
4,75, Diagram,9062245,0,0,598,2,35271,0
4,75, Other,415169,1,0,213,4,12819,12
4,75, Properties,403071,19,0,242,0,8216,0
4,75, Study,2936633,53,0,81,0,8400,0
4,75, TextEditor,19793819,260,0,212,4,16278,1052
4,76, Aulaweb,4217873,0,0,55,0,2396,0
4,76, Blank,20556,11,0,175,1,8371,14
4,76, Deeds,11949849,15,0,728,2,38081,14
4,76, Diagram,25557797,21,0,2179,28,91558,10
4,76, Other,3576512,264,0,519,6,28087,758
4,76, Properties,177525,74,0,913,0,19678,12
4,76, Study,2442047,65,0,143,0,16037,0
4,76, TextEditor,28015167,579,0,452,1,35840,3323
4,77, Blank,387029,155,0,23,38,2566,1
4,77, Deeds,212297040,2,0,716,6,15058,4
4,77, Diagram,51048895,22,0,502,2,20722,54
4,77, Other,17689079,0,0,124,0,4718,16
4,77, Properties,1226653,0,0,190,4,5813,784
4,77, TextEditor,75396732,826,0,287,4,11274,638
4,78, Aulaweb,2805,0,0,32,0,1908,0
4,78, Blank,1297,0,0,52,0,2626,0
4,78, Deeds,1467436,0,0,286,84,18256,137
4,78, Diagram,9249317,0,0,1284,4,80635,14
4,78, Other,144063,0,0,128,6,4821,179
4,78, Properties,4331567,0,0,330,2,11801,14
4,78, Study,15833025,0,0,97,0,13248,0
4,78, TextEditor,162413198,0,0,187,0,19735,1578
4,79, Aulaweb,34967,0,0,41,0,1148,0
4,79, Blank,2515,0,0,21,2,620,0
4,79, Deeds,1790440,0,0,249,24,9584,24
4,79, Diagram,65802023,21,0,490,48,17843,0
4,79, Other,81772,0,0,129,0,4057,54
4,79, Properties,457070,108,0,163,0,3934,0
4,79, Study,3178290,198,0,97,0,5475,0
4,79, TextEditor,148370977,171,0,188,0,10094,1582
4,80, Aulaweb,10604,0,0,30,0,1336,0
4,80, Blank,1098,0,0,75,0,1121,0
4,80, Deeds,4076355,0,0,166,0,4156,1
4,80, Diagram,13807947,0,0,799,10,26088,41
4,80, Other,3497408,1,0,409,2,8070,152
4,80, Properties,197282,0,0,361,2,5930,0
4,80, Study,15176605,0,0,70,2,4588,2
4,80, TextEditor,5028421,749,0,222,0,10193,1624
4,81, Aulaweb,58311,1,0,34,0,15260,0
4,81, Blank,3361,0,0,37,0,10451,0
4,81, Deeds,12968500,0,0,1292,8,147142,73
4,81, Diagram,8334788,22,0,477,8,137675,39
4,81, Other,84083,0,0,86,0,15691,137
4,81, Properties,157629,34,0,408,0,40260,0
4,81, Study,20745659,56,0,108,0,33251,0
4,81, TextEditor,47463576,321,0,294,0,61484,2683
4,82, Aulaweb,666,60,0,16,0,3115,0
4,82, Blank,2770,0,0,58,38,3358,0
4,82, Deeds,3034268,21,0,736,12,50988,0
4,82, Diagram,7274421,10,0,720,4,59174,2
4,82, Other,552709,9,0,321,12,26227,0
4,82, Properties,147257,204,0,225,0,11046,0
4,82, Study,475226,60,0,42,0,4796,0
4,82, TextEditor,16892644,824,0,550,26,50737,1108
4,83, Aulaweb,11869,0,0,28,0,674,0
4,83, Blank,70567,0,0,40,26,1399,0
4,83, Deeds,394329,0,0,233,18,6649,0
4,83, Diagram,83815618,5,0,756,10,28244,3
4,83, Other,61739,11,0,187,30,3758,9
4,83, Properties,123050,0,0,256,2,3921,0
4,83, Study,15344568,117,0,89,0,9394,8
4,83, TextEditor,48327035,540,0,241,2,10195,2133
4,84, Aulaweb,14903,6,0,65,16,4691,0
4,84, Blank,1587,0,0,19,0,1734,0
4,84, Deeds,435016,11,0,182,0,17725,92
4,84, Diagram,63141625,28,0,1096,6,88981,9
4,84, Other,207036,10,0,224,20,13357,174
4,84, Properties,1339176,134,0,367,0,13389,0
4,84, Study,9474607,43,0,219,2,29122,96
4,84, TextEditor,24295698,58,0,274,0,23644,1461
4,85, Aulaweb,0,0,0,2,0,88,0
4,85, Blank,17,0,0,15,0,498,0
4,85, Deeds,2451804,0,0,247,43,10336,39
4,85, Diagram,102672254,0,0,609,40,22408,0
4,85, Other,109606,0,0,278,2,7724,65
4,85, Properties,328949,0,0,483,11,9285,0
4,85, Study,2170139,0,0,61,0,3460,109
4,85, TextEditor,34966368,0,0,281,0,11698,1975
4,86, Blank,2623,0,0,18,4,528,0
4,86, Deeds,63585660,0,0,1183,14,15088,14
4,86, Diagram,118568477,0,0,701,4,33154,0
4,86, Other,114666,0,0,58,0,1949,24
4,86, Properties,1998472,0,0,585,0,6810,0
4,86, TextEditor,119433996,0,0,235,2,6220,3720
4,87, Aulaweb,5224,0,0,34,0,998,0
4,87, Blank,72435,0,0,61,0,2023,0
4,87, Deeds,2452178,0,0,199,0,7225,28
4,87, Diagram,34762003,0,0,1561,28,58634,118
4,87, Other,2193447,794,0,138,4,4967,185
4,87, Properties,2025182,0,0,370,0,8438,84
4,87, Study,4627082,0,0,128,0,6484,0
4,87, TextEditor,56492119,0,0,285,0,8998,2000
4,88, Aulaweb,14845,0,0,28,0,2430,0
4,88, Blank,1219994,0,0,236,2,14068,0
4,88, Deeds,91415893,0,0,412,31,33579,166
4,88, Diagram,7642564,33,0,884,22,65101,263
4,88, Other,179130,0,0,29,0,2627,0
4,88, Properties,1501795,0,0,403,7,12082,0
4,88, Study,1881202,102,0,163,0,25006,0
4,88, TextEditor,141067699,358,0,311,0,40405,3464
4,89, Aulaweb,30,0,0,6,0,139,0
4,89, Blank,42567,0,0,9,0,246,0
4,89, Deeds,90383407,0,0,2283,156,30256,0
4,89, Diagram,624672744,9,0,1186,8,25407,0
4,89, Other,14616394,0,0,388,54,10980,64
4,89, Properties,13503003,0,0,1607,4,16398,0
4,89, TextEditor,174394252,0,0,126,0,3199,0
4,90, Blank,1585218,0,0,62,4,3785,0
4,90, Deeds,3578255,0,0,285,12,18536,26
4,90, Diagram,645162,60,0,230,34,17822,30
4,90, Other,1010441,71,4,355,8,19506,166
4,90, Properties,5234,10,0,108,0,4858,0
4,90, Study,146982961,181,6,220,0,19142,43
4,90, TextEditor,42351280,731,0,230,2,22029,1466
4,91, Blank,2027615,0,0,128,1,5654,0
4,91, Deeds,237777,0,0,59,0,4388,52
4,91, Diagram,44524227,16,0,379,12,31862,79
4,91, Other,469371,74,0,172,13,10792,15
4,91, Properties,295156,67,0,242,0,9787,26
4,91, Study,7727305,66,0,44,0,5338,0
4,91, TextEditor,300562645,1096,0,312,0,26688,1920
4,92, Aulaweb,0,0,0,2,0,50,0
4,92, Blank,1746,0,0,12,0,505,0
4,92, Deeds,47764362,0,0,413,34,11262,8
4,92, Diagram,404551506,0,0,237,4,8521,0
4,92, Other,63955,0,0,91,0,1866,40
4,92, Properties,2159071,0,0,130,0,2286,232
4,92, Study,24244110,0,0,95,0,4353,29
4,92, TextEditor,30715437,0,0,392,28,15726,1874
4,93, Aulaweb,107817057,14,0,17,0,2892,4
4,93, Blank,403634,0,0,68,3,3320,32
4,93, Deeds,818731,2,0,163,32,10236,34
4,93, Diagram,12141246,0,0,723,24,45419,25
4,93, Other,13691,0,0,82,1,3895,0
4,93, Properties,620423,58,0,261,2,9303,8
4,93, Study,1370158,55,0,57,0,11739,0
4,93, TextEditor,12461000,67,0,155,0,12166,717
4,94, Aulaweb,25343,20,0,32,0,1671,0
4,94, Blank,328,0,0,64,0,1897,3
4,94, Deeds,34344242,7,0,118,0,7175,34
4,94, Diagram,60916629,13,0,532,2,28793,6
4,94, Other,4462653,0,0,219,0,8298,96
4,94, Properties,283996,170,0,378,2,9854,0
4,94, Study,9829543,541,0,13,0,1756,0
4,94, TextEditor,67054982,764,0,250,12,19582,798
4,95, Aulaweb,5214,0,0,30,0,1470,0
4,95, Blank,232,0,0,31,0,1562,0
4,95, Deeds,17700111,13,0,642,86,43118,30
4,95, Diagram,13409180,48,0,1229,8,47921,0
4,95, Other,8585,4,0,40,0,4718,0
4,95, Properties,714773,167,0,398,2,15073,0
4,95, Study,1432526,67,0,107,0,8859,0
4,95, TextEditor,16254685,646,0,317,0,24820,1385
4,96, Aulaweb,57489,3,0,42,0,4373,0
4,96, Blank,5083,0,0,46,0,2888,0
4,96, Deeds,4024270,6,0,230,42,24317,19
4,96, Diagram,29116454,9,0,706,60,68622,28
4,96, Other,41401,0,0,72,6,8744,0
4,96, Properties,957374,22,0,280,10,13064,0
4,96, Study,4436886,112,0,120,0,14387,0
4,96, TextEditor,42213827,94,0,262,14,32946,2271
4,97, Aulaweb,51453,9,0,93,0,23866,0
4,97, Blank,1301,8,0,117,1,16332,0
4,97, Deeds,1397715,44,0,637,35,95278,0
4,97, Diagram,127516519,63,0,351,42,88824,0
4,97, Other,14771196,91,0,196,3,45579,110
4,97, Properties,3106062,438,0,140,1,20718,0
4,97, Study,7699541,258,0,224,2,64728,0
4,97, TextEditor,31316495,1320,0,357,0,98445,2033
4,98, Blank,0,0,0,5,0,145,0
4,98, Deeds,62662947,8,0,949,93,40817,20
4,98, Diagram,60616295,9,0,594,0,33955,0
4,98, Other,30900,0,0,63,2,3197,22
4,98, Properties,1328437,49,0,368,7,9997,0
4,98, Study,1773585,3,0,50,0,3443,0
4,98, TextEditor,106461143,240,0,170,0,17761,1744
4,99, Aulaweb,18371,0,0,67,8,4582,0
4,99, Blank,1469,0,0,72,0,3358,1
4,99, Deeds,3359778,7,0,152,4,9501,15
4,99, Diagram,56427862,57,0,1251,9,62024,0
4,99, Other,1235882,11,0,387,24,23321,104
4,99, Properties,706183,85,0,212,1,8665,0
4,99, Study,1661619,103,0,118,4,7554,0
4,99, TextEditor,28372152,969,0,403,0,31315,1161
5,1, Aulaweb,30096,0,0,22,0,1635,0
5,1, Blank,984,0,0,37,0,1990,0
5,1, Deeds,220382219,61,0,1026,122,59096,69
5,1, Diagram,34446620,29,0,561,12,38650,2
5,1, Other,8885,0,0,74,4,4475,38
5,1, Properties,40208,77,0,98,4,5442,0
5,1, Study,9910558,130,0,149,0,23343,2
5,1, TextEditor,73201000,989,0,920,0,73237,3684
5,2, Aulaweb,93,0,0,12,0,576,0
5,2, Blank,21148,0,0,77,0,3582,8
5,2, Deeds,24886534,42,0,747,116,41507,8
5,2, Diagram,5217407,88,0,370,0,18672,0
5,2, Other,818902,7,0,134,2,5677,42
5,2, Properties,16,0,0,5,0,321,0
5,2, Study,7979543,341,0,145,0,14158,0
5,2, TextEditor,79007749,1099,0,932,48,47347,3134
5,3, Aulaweb,1238,0,0,29,0,1894,0
5,3, Blank,423003,0,0,125,0,5412,4
5,3, Deeds,23281932,0,0,1588,93,62381,45
5,3, Diagram,614036,36,0,243,8,16277,0
5,3, Other,2319120,0,0,91,2,6899,56
5,3, Properties,124,0,0,11,0,602,0
5,3, Study,25088162,229,0,262,1,30816,0
5,3, TextEditor,69873913,1163,0,803,0,73524,4648
5,4, Aulaweb,339182,44,0,51,0,2312,26
5,4, Blank,1084450,5,0,158,4,4619,7
5,4, Deeds,12013115,72,0,1144,116,39066,51
5,4, Diagram,7897137,42,0,992,4,14401,54
5,4, Other,547245,56,0,484,24,18698,202
5,4, Properties,3291,0,0,16,0,709,0
5,4, Study,3866034,279,0,158,0,7581,5
5,4, TextEditor,82336880,913,4,513,0,19225,3401
5,5, Blank,176793,1,0,39,38,2352,0
5,5, Deeds,3739608,39,0,905,114,59695,76
5,5, Diagram,11021808,16,0,274,8,32511,2
5,5, Other,20324,0,0,77,8,6189,32
5,5, Properties,26753,165,0,50,0,3560,0
5,5, Study,4929794,93,0,101,2,16649,0
5,5, TextEditor,82691573,825,0,594,6,85688,2623
5,6, Aulaweb,2888512,3,0,82,0,5579,0
5,6, Blank,12642033,5,0,502,24,21559,39
5,6, Deeds,5255796,11,0,818,90,49136,4
5,6, Diagram,3718902,7,0,492,14,31789,0
5,6, Other,582776,7,0,359,6,20387,252
5,6, Properties,6273,0,0,34,0,1989,0
5,6, Study,32504238,253,0,203,0,33849,4
5,6, TextEditor,82217000,3517,0,798,48,96054,2504
5,7, Aulaweb,965565,45,2,46,0,4162,0
5,7, Blank,2612,0,0,41,0,2054,4
5,7, Deeds,43564893,5,0,399,80,22096,24
5,7, Diagram,2584536,0,0,142,0,10799,4
5,7, Other,15530637,0,0,109,4,5671,0
5,7, Properties,0,0,0,12,0,255,0
5,7, Study,6273190,17,0,83,2,8200,0
