,session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
474,1,94, Aulaweb,111242.0,14,0,54,0,3447,0
475,1,94, Blank,730233.0,57,0,240,0,13152,23
476,1,94, Deeds,44528655.0,94,2,1267,190,62485,174
477,1,94, Diagram,12560433.0,2,0,401,26,20301,12
478,1,94, Other,4582334.0,44,0,489,20,21506,144
479,1,94, Properties,363763.0,0,0,56,0,2770,46
480,1,94, Study,5724934.0,25,0,231,2,16843,0
481,1,94, TextEditor,9671549.0,555,0,712,24,43264,461
482,1,96, Aulaweb,26967.0,6,0,34,2,2723,0
483,1,96, Blank,86492.0,0,0,158,0,11690,0
484,1,96, Deeds,90518179.0,34,0,1340,303,118062,34
485,1,96, Diagram,11783419.0,5,0,519,28,43491,6
486,1,96, Other,226127.0,0,0,186,0,13378,148
487,1,96, Properties,24667.0,0,0,51,4,3281,46
488,1,96, Study,2686472.0,77,0,199,1,31578,0
489,1,96, TextEditor,9771339.0,121,0,452,16,51977,591
490,1,97, Aulaweb,32140.0,0,0,39,4,1862,0
491,1,97, Blank,127482.0,0,0,75,0,2761,12
492,1,97, Deeds,45672831.0,0,0,986,138,53678,72
493,1,97, Diagram,10510298.0,0,0,317,0,23574,2
494,1,97, Other,754583.0,0,0,291,4,14285,0
495,1,97, Properties,25310.0,0,0,23,0,1200,0
496,1,97, Study,524934.0,0,0,64,0,4757,0
497,1,97, TextEditor,7460137.0,0,0,546,0,21710,1065
498,1,98, Aulaweb,17094768.0,330,0,72,2,4320,4
499,1,98, Blank,59503.0,0,0,96,0,3332,16
500,1,98, Deeds,93031004.0,84,0,892,6,56286,353
501,1,98, Diagram,16713782.0,37,0,538,2,24051,2
502,1,98, Other,1460718.0,0,0,78,0,3602,28
503,1,98, Properties,6293.0,0,0,30,0,1469,0
504,1,98, Study,7120502.0,1442,0,96,0,6868,2
505,1,98, TextEditor,6375056.0,5055,0,244,0,14827,1146
506,1,100, Aulaweb,2035270.0,44,0,141,0,9341,91
507,1,100, Blank,2457317.0,11,0,276,0,12868,7
508,1,100, Deeds,9157128.0,7,0,963,156,47011,225
509,1,100, Diagram,7566954.0,27,0,694,2,21526,56
510,1,100, Other,26018975.0,61,0,746,48,41862,335
511,1,100, Properties,8236.0,0,0,29,0,2020,6
512,1,100, Study,5122974.0,42,0,229,0,20375,2
513,1,100, TextEditor,4142387.0,634,0,597,6,33846,817
514,1,101, Aulaweb,1061432.0,6,0,64,0,5927,0
515,1,101, Blank,11167.0,6,0,93,0,3331,0
516,1,101, Deeds,178491155.0,39,0,1296,184,79797,56
517,1,101, Diagram,33128533.0,57,0,470,18,33002,2
518,1,101, Other,1031484.0,34,0,287,2,19273,38
519,1,101, Properties,704.0,0,0,30,0,1277,0
520,1,101, Study,668927.0,144,0,124,0,9995,2
521,1,101, TextEditor,23530825.0,312,0,539,0,34638,645
522,1,102, Aulaweb,286108.0,49,4,107,0,7627,0
523,1,102, Blank,779561.0,0,0,143,4,8209,0
524,1,102, Deeds,36371826.0,19,0,1416,10,78016,388
525,1,102, Diagram,13042285.0,11,0,726,2,29676,2
526,1,102, Other,2304113.0,158,0,456,10,22962,189
527,1,102, Properties,355844.0,0,0,75,0,2684,94
528,1,102, Study,2162735.0,156,0,223,0,19397,2
529,1,102, TextEditor,1162753.0,410,0,401,24,17386,824
530,1,104, Aulaweb,1414831.0,0,0,16,0,403,5
531,1,104, Blank,14315.0,0,0,8,5,151,0
532,1,104, Deeds,26644634.0,0,0,910,37,21430,544
533,1,104, Diagram,13912665.0,0,0,511,10,9812,20
534,1,104, Other,11113834.0,0,0,173,4,3498,275
535,1,104, Properties,95155.0,0,0,37,0,683,56
536,1,104, Study,16655062.0,0,0,124,34,4279,171
537,1,104, TextEditor,30185442.0,0,0,221,50,8019,1812
538,1,105, Aulaweb,586165.0,0,0,85,0,5797,29
539,1,105, Blank,94.0,0,0,34,2,829,0
540,1,105, Deeds,56403685.0,0,0,1032,4,45190,623
541,1,105, Diagram,10491498.0,0,0,403,0,22007,18
542,1,105, Other,416763.0,2,0,338,14,10439,146
543,1,105, Properties,31.0,0,0,22,0,1013,4
544,1,105, Study,16755143.0,0,0,89,0,6209,0
545,1,105, TextEditor,2462078.0,0,0,474,0,19783,998
546,1,108, Aulaweb,1735532.0,4,0,79,0,2617,0
547,1,108, Blank,310157.0,0,0,137,0,4334,0
548,1,108, Deeds,188149724.0,32,0,1551,66,54877,276
549,1,108, Diagram,7523715.0,0,0,227,0,9326,14
550,1,108, FSM,78.0,0,0,6,0,91,0
551,1,108, Other,15808896.0,8,0,208,12,6842,408
552,1,108, Properties,687.0,0,0,30,0,582,0
553,1,108, Study,3706610.0,28,0,253,6,14046,4
554,1,108, TextEditor,5503838.0,458,0,335,36,17738,106
555,1,109, Aulaweb,603440.0,187,0,314,4,27543,0
556,1,109, Blank,125099.0,17,0,375,0,23069,10
557,1,109, Deeds,50439575.0,14,0,2318,18,155470,225
558,1,109, Diagram,3130175.0,2,0,390,0,30134,2
559,1,109, Other,1162373.0,67,0,501,30,35458,678
560,1,109, Properties,2846.0,0,0,24,0,1175,0
561,1,109, Study,1026186.0,582,0,337,14,28091,3
562,1,109, TextEditor,1650324.0,568,0,737,48,59523,619
563,1,110, Aulaweb,329673.0,0,0,11,0,514,1
564,1,110, Blank,176574.0,0,0,99,2,4134,10
565,1,110, Deeds,65906594.0,10,0,1504,154,64953,106
566,1,110, Diagram,23417706.0,26,0,549,2,20682,8
567,1,110, Other,5393834.0,3,0,198,1,11764,181
568,1,110, Properties,45682260.0,0,0,56,0,2249,48
569,1,110, Study,7730593.0,72,0,174,0,12266,0
570,1,110, TextEditor,504722.0,488,0,479,0,15761,519
571,1,111, Aulaweb,73385.0,0,0,77,10,3391,0
572,1,111, Blank,178633.0,0,0,190,2,5054,0
573,1,111, Deeds,40422277.0,0,0,1860,252,70164,140
574,1,111, Diagram,8419841.0,0,0,656,0,16968,0
575,1,111, FSM,878.0,0,0,2,0,223,0
576,1,111, Other,3261140.0,0,0,200,4,7546,0
577,1,111, Properties,13826.0,0,0,45,0,1426,46
578,1,111, Study,984971.0,0,0,193,2,15186,32
579,1,111, TextEditor,20913662.0,0,0,377,2,20199,878
580,1,112, Aulaweb,135326.0,0,0,49,0,3446,0
581,1,112, Blank,252611.0,0,0,102,2,5461,22
582,1,112, Deeds,39463142.0,15,2,959,104,64144,25
583,1,112, Diagram,53249828.0,12,0,507,26,39765,26
584,1,112, Other,12262344.0,0,0,139,0,9193,104
585,1,112, Properties,11720.0,0,0,37,0,1877,0
586,1,112, Study,5817919.0,39,0,134,2,23947,0
587,1,112, TextEditor,12402309.0,264,0,430,0,26484,715
588,1,113, Aulaweb,110793.0,0,0,62,0,3114,0
589,1,113, Blank,170741.0,0,0,96,0,2989,0
590,1,113, Deeds,82499435.0,0,0,1429,215,62300,96
591,1,113, Diagram,25688669.0,0,0,563,4,21585,30
592,1,113, Other,3138551.0,0,0,576,15,20300,199
593,1,113, Properties,25691.0,0,0,50,0,1831,0
594,1,113, Study,7054397.0,0,0,127,0,8450,0
595,1,113, TextEditor,9140814.0,0,0,500,18,17008,1137
596,1,114, Aulaweb,4789074.0,0,0,128,2,3755,40
597,1,114, Blank,177144.0,0,0,150,0,3643,0
598,1,114, Deeds,62131604.0,0,0,1117,10,33110,178
599,1,114, Diagram,12686580.0,0,0,733,2,14726,4
600,1,114, Other,4845394.0,0,0,502,6,14255,1386
601,1,114, Properties,12826.0,0,0,34,0,694,0
602,1,114, Study,433215.0,0,0,120,0,4443,12
603,1,114, TextEditor,2436996.0,0,0,295,0,8302,430
604,1,115, Aulaweb,511423.0,619,0,48,2,3585,0
605,1,115, Blank,308580.0,0,0,188,11,7697,0
606,1,115, Deeds,80309074.0,50,0,1279,188,82651,0
607,1,115, Diagram,9108580.0,0,0,324,4,21949,0
608,1,115, Other,4923869.0,80,0,387,50,16170,248
609,1,115, Properties,6678.0,0,0,24,0,1491,0
610,1,115, Study,1469042.0,317,0,162,2,12953,0
611,1,115, TextEditor,11796764.0,2475,0,190,3,9828,576
612,2,1, Aulaweb,1108.0,0,0,26,0,898,0
613,2,1, Blank,15296.0,5,0,114,10,5926,0
614,2,1, Deeds,33635659.0,54,0,2051,298,125780,165
615,2,1, Diagram,8685148.0,0,0,387,2,33547,0
616,2,1, Other,39820.0,55,0,227,0,13172,54
617,2,1, Properties,3493.0,0,0,34,0,2494,0
618,2,1, Study,100878318.0,176,0,200,0,25616,0
619,2,1, TextEditor,118425808.0,1191,0,1226,4,97360,3077
620,2,2, Aulaweb,13063.0,0,0,32,0,502,0
621,2,2, Blank,27628.0,0,0,74,0,1364,0
622,2,2, Deeds,152742872.0,0,0,1231,40,27226,228
623,2,2, Diagram,898633.0,0,0,117,0,2689,0
624,2,2, Other,419913.0,0,0,168,0,3320,0
625,2,2, Properties,294227.0,0,0,19,0,334,0
626,2,2, Study,14462337.0,0,0,155,0,3626,0
627,2,2, TextEditor,347521629.0,0,0,2142,58,34849,4923
628,2,3, Aulaweb,6891.0,0,0,52,0,1143,0
629,2,3, Blank,1894304.0,0,0,170,0,4039,0
630,2,3, Deeds,64732143.0,0,0,1333,162,33474,194
631,2,3, Diagram,779097.0,0,0,145,0,5091,0
632,2,3, Other,3677630.0,0,0,143,4,4645,0
633,2,3, Properties,93.0,0,0,8,0,260,0
634,2,3, Study,118419039.0,0,0,253,0,6704,0
635,2,3, TextEditor,424103241.0,0,0,777,0,37932,4136
636,2,4, Aulaweb,37073.0,12,0,73,0,1401,29
637,2,4, Blank,538424.0,5,0,194,19,4324,0
638,2,4, Deeds,126805821.0,95,2,2038,200,55762,268
639,2,4, Diagram,255194.0,0,0,110,0,4212,26
640,2,4, FSM,93.0,0,0,1,0,67,0
641,2,4, Other,3453213.0,51,0,535,19,12766,431
642,2,4, Properties,1170.0,0,0,17,0,302,0
643,2,4, Study,1972457.0,157,0,132,2,4016,8
644,2,4, TextEditor,196191366.0,2022,0,1366,0,34394,5010
645,2,5, Aulaweb,8813.0,2,0,54,0,5040,0
646,2,5, Blank,11555.0,0,0,142,62,9853,9
647,2,5, Deeds,79309264.0,106,0,2723,34,177454,1272
648,2,5, Diagram,347358.0,0,0,245,0,16197,0
649,2,5, Other,49656.0,4,0,198,5,11640,31
650,2,5, Properties,9502.0,0,0,53,0,3266,0
651,2,5, Study,48292987.0,150,0,191,2,28114,0
652,2,5, TextEditor,275261872.0,1280,0,1037,29,87666,4178
653,2,6, Aulaweb,10075.0,4,0,54,0,3869,0
654,2,6, Blank,37105.0,3,0,297,20,12030,65
655,2,6, Deeds,64488350.0,24,0,1670,318,93468,76
656,2,6, Diagram,5762.0,0,0,141,0,6069,0
657,2,6, Other,6337175.0,0,0,279,4,13491,54
658,2,6, Properties,220.0,0,0,11,0,617,0
659,2,6, Study,169526605.0,94,0,149,4,17137,0
660,2,6, TextEditor,160090223.0,1823,0,1937,12,106584,3981
661,2,7, Aulaweb,589.0,51,0,71,0,5429,9
662,2,7, Blank,28551.0,2,0,159,5,8051,0
663,2,7, Deeds,5792801.0,52,0,1130,162,73677,237
664,2,7, Diagram,1603.0,0,0,104,0,6206,0
665,2,7, Other,24100.0,279,0,178,11,16218,235
666,2,7, Properties,46.0,0,0,35,0,1624,0
667,2,7, Study,1333600.0,898,0,245,4,30822,39
668,2,7, TextEditor,10197842.0,1144,0,1148,2,89285,3588
669,2,8, Aulaweb,19439.0,10,0,40,0,3042,0
670,2,8, Blank,34343.0,3,0,54,41,6420,0
671,2,8, Deeds,148347951.0,50,0,1287,256,78251,122
672,2,8, Diagram,459862.0,0,0,179,6,11645,0
673,2,8, Other,25798.0,0,0,36,0,2849,0
674,2,8, Properties,34936.0,0,0,28,0,1177,0
675,2,8, Study,63960201.0,189,0,111,0,14601,0
676,2,8, TextEditor,441752385.0,702,0,1181,23,73590,3666
677,2,10, Aulaweb,73847.0,25,0,70,0,5594,0
678,2,10, Blank,689317.0,2,0,130,48,7455,6
679,2,10, Deeds,35947205.0,44,0,2128,314,105722,26
680,2,10, Diagram,16891.0,0,0,125,0,7208,0
681,2,10, Other,312155.0,2,0,232,4,11491,54
682,2,10, Properties,16536.0,0,0,57,2,2915,40
683,2,10, Study,42519694.0,94,0,188,0,17709,0
684,2,10, TextEditor,185364419.0,1142,0,1262,4,87638,4233
685,2,11, Aulaweb,24981.0,15,0,54,0,5415,45
686,2,11, Blank,4773105.0,12,0,141,59,11688,9
687,2,11, Deeds,25039031.0,0,0,1322,256,96687,0
688,2,11, Diagram,1084269.0,0,0,146,4,13000,0
689,2,11, Other,40009.0,4,0,142,13,13094,46
690,2,11, Properties,535.0,0,0,23,0,1373,0
691,2,11, Study,88220227.0,152,0,215,2,53208,0
692,2,11, TextEditor,319109276.0,986,0,1227,12,132524,3489
693,2,12, Aulaweb,1485923.0,0,0,61,0,1936,0
694,2,12, Blank,99615.0,0,0,132,19,2614,2
695,2,12, Deeds,113505724.0,0,0,775,140,20855,20
696,2,12, Diagram,934589.0,0,0,257,0,8046,0
697,2,12, Other,3950591.0,0,0,505,12,10017,363
698,2,12, Properties,27400.0,0,0,29,0,596,0
699,2,12, Study,425810945.0,0,0,155,0,5427,0
700,2,12, TextEditor,379325265.0,0,0,588,1,15636,2256
701,2,14, Aulaweb,18301.0,0,0,38,0,2262,0
702,2,14, Blank,128007.0,0,0,111,5,4699,1
703,2,14, Deeds,117301452.0,2,0,1286,0,66449,309
704,2,14, Diagram,701249.0,0,0,105,0,8872,0
705,2,14, Other,3597242.0,14,0,255,8,14460,82
706,2,14, Properties,1059.0,0,0,21,0,929,0
707,2,14, Study,90898461.0,103,0,105,0,14050,0
708,2,14, TextEditor,218411370.0,1336,0,769,3,65331,3008
709,2,15, Aulaweb,9852.0,0,0,23,0,1013,0
710,2,15, Blank,14374.0,0,0,138,0,4329,8
711,2,15, Deeds,195086461.0,0,0,1119,140,47053,214
712,2,15, Diagram,48977.0,0,0,87,0,3572,0
713,2,15, Other,43031892.0,0,0,92,10,6261,12
714,2,15, Properties,16448.0,0,0,37,0,1313,0
715,2,15, Study,20547284.0,0,0,157,0,7335,0
716,2,15, TextEditor,213545522.0,0,0,927,4,31178,2614
717,2,16, Aulaweb,17141.0,0,0,13,0,293,0
718,2,16, Blank,160003.0,0,0,31,0,512,12
719,2,16, Deeds,59436324.0,0,0,61,2,2690,627
720,2,16, Diagram,1051035.0,0,0,39,0,1449,4
721,2,16, Other,2582099.0,0,0,59,0,2046,286
722,2,16, Properties,2034.0,0,0,0,0,0,0
723,2,16, Study,102530062.0,0,0,33,0,1906,37
724,2,16, TextEditor,248922806.0,0,0,350,4,15144,3132
725,2,17, Aulaweb,79849.0,0,0,0,0,0,0
726,2,17, Blank,6872187.0,0,0,0,0,0,0
727,2,17, Deeds,55940352.0,0,0,0,0,0,54
728,2,17, Diagram,161817.0,0,0,0,0,0,0
729,2,17, Other,87855.0,0,0,11,0,795,0
730,2,17, Properties,624.0,0,0,0,0,0,0
731,2,17, Study,350397060.0,0,0,0,0,0,14
732,2,17, TextEditor,528593702.0,0,0,5,0,315,5645
733,2,18, Aulaweb,664.0,0,0,43,0,1906,0
734,2,18, Blank,1082.0,0,0,109,2,3486,0
735,2,18, Deeds,66298830.0,0,0,1121,232,45698,126
736,2,18, Diagram,2060.0,0,0,96,0,3731,0
737,2,18, Other,70657.0,0,0,212,22,7541,51
738,2,18, Properties,146.0,0,0,13,0,509,0
739,2,18, Study,134948770.0,0,0,131,0,6695,8
740,2,18, TextEditor,164751268.0,19,0,1015,22,36550,2407
741,2,19, Blank,4948.0,0,0,29,0,7251,0
742,2,19, Deeds,21810600.0,5,0,1185,190,245865,64
743,2,19, Diagram,1804202.0,0,0,560,0,58313,0
744,2,19, Other,5914166.0,3,0,654,12,129056,46
745,2,19, Properties,11696.0,0,0,53,0,8896,0
746,2,19, TextEditor,496419583.0,71,0,2501,48,505761,5254
747,2,20, Aulaweb,78511.0,23,0,74,10,2834,0
748,2,20, Blank,28217.0,0,0,130,44,4319,0
749,2,20, Deeds,53916222.0,23,0,1206,14,46863,457
750,2,20, Diagram,146288.0,0,0,116,0,5475,0
751,2,20, Other,189295.0,0,0,337,28,9809,112
752,2,20, Properties,423.0,0,0,29,0,858,0
753,2,20, Study,45462813.0,458,0,381,12,27222,106
754,2,20, TextEditor,161510877.0,401,0,605,4,46256,2378
755,2,21, Aulaweb,2703.0,14,0,45,0,2881,0
756,2,21, Blank,283780.0,0,0,81,0,3454,0
757,2,21, Deeds,73084204.0,137,0,2262,0,119217,318
758,2,21, Diagram,193312.0,0,0,150,0,7409,0
759,2,21, Other,29679.0,34,0,164,4,11126,64
760,2,21, Properties,2002.0,0,0,79,0,3330,0
761,2,21, Study,111986217.0,437,0,220,0,23611,2
762,2,21, TextEditor,237085908.0,1367,0,1621,14,134262,3359
763,2,22, Aulaweb,55882.0,0,0,15,0,330,0
764,2,22, Blank,5005.0,0,0,141,1,2718,0
765,2,22, Deeds,95291689.0,0,0,1950,346,41086,68
766,2,22, Diagram,652831.0,0,0,147,2,3592,1
767,2,22, Other,807407.0,0,0,207,31,5014,48
768,2,22, Properties,45.0,0,0,27,0,585,0
769,2,22, Study,120181158.0,0,0,83,0,2706,14
770,2,22, TextEditor,320784479.0,450,0,830,4,23219,4446
771,2,24, Aulaweb,5328484.0,0,0,101,2,6782,274
772,2,24, Blank,219337.0,0,0,153,6,6940,16
773,2,24, Deeds,156724754.0,9,0,1232,144,62352,77
774,2,24, Diagram,3457929.0,0,0,169,0,8765,20
775,2,24, Other,10397283.0,0,0,157,20,9585,55
776,2,24, Properties,3188.0,0,0,14,0,643,0
777,2,24, Study,22475461.0,0,0,146,0,10127,252
778,2,24, TextEditor,308826328.0,0,0,459,2,22714,7005
779,2,27, Blank,8126.0,21,0,58,0,2106,0
780,2,27, Deeds,377905724.0,333,0,1900,0,85905,1201
781,2,27, Diagram,342084.0,0,0,126,0,6833,9
782,2,27, Other,569075.0,106,0,120,0,4232,8
783,2,27, Properties,1329.0,0,0,56,0,1702,8
784,2,27, Study,13973648.0,1460,0,122,0,8343,0
785,2,27, TextEditor,234406114.0,4000,0,836,0,42685,2453
786,2,28, Aulaweb,5447760.0,0,0,35,0,1173,0
787,2,28, Blank,2075.0,0,0,76,2,1564,0
788,2,28, Deeds,103145807.0,0,0,1742,270,42346,84
789,2,28, Diagram,1227339.0,0,0,110,2,3225,0
790,2,28, Other,350470.0,0,0,133,4,3072,58
791,2,28, Properties,16.0,0,0,11,0,260,0
792,2,28, Study,12203026.0,0,0,132,0,4564,18
793,2,28, TextEditor,441992255.0,0,0,923,2,35924,4114
794,2,29, Blank,3861.0,0,0,51,2,2327,0
795,2,29, Deeds,108242700.0,68,0,2060,274,121555,44
796,2,29, Diagram,967362.0,0,0,339,18,18031,0
797,2,29, Other,1960837.0,19,0,740,64,33080,324
798,2,29, Properties,47.0,0,0,38,0,1714,0
799,2,29, Study,5211157.0,392,0,273,0,29034,0
800,2,29, TextEditor,153018386.0,1945,0,1185,52,105522,1978
801,2,30, Aulaweb,105707925.0,0,0,128,2,8533,10
802,2,30, Blank,6115.0,0,0,41,0,786,0
803,2,30, Deeds,63216796.0,0,0,1209,12,44605,378
804,2,30, Diagram,82161.0,0,0,92,0,3389,0
805,2,30, Other,1297802.0,0,0,315,30,13466,48
806,2,30, Properties,376.0,0,0,18,0,458,0
807,2,30, TextEditor,540241813.0,0,0,841,40,42528,3411
808,2,32, Aulaweb,11896.0,0,0,76,0,4182,0
809,2,32, Blank,11248.0,0,0,149,0,5245,2
810,2,32, Deeds,67191749.0,28,0,2051,364,75100,260
811,2,32, Diagram,394734.0,0,0,131,0,7358,0
812,2,32, Other,904110.0,0,0,209,32,8383,18
813,2,32, Properties,639.0,0,0,75,0,2169,0
814,2,32, Study,28112598.0,199,0,254,0,10715,18
815,2,32, TextEditor,282542711.0,0,0,1261,0,70514,6863
816,2,34, Aulaweb,26167.0,22,0,59,0,5263,0
817,2,34, Blank,17406522.0,0,0,61,18,3661,0
818,2,34, Deeds,191155872.0,12,0,1750,384,81280,233
819,2,34, Diagram,10603.0,0,0,85,0,3843,0
820,2,34, Other,202385.0,0,0,134,24,7286,48
821,2,34, Properties,125.0,0,0,33,0,1826,0
822,2,34, Study,42700322.0,62,0,140,0,10518,0
823,2,34, TextEditor,403006842.0,501,0,562,4,36933,2121
824,2,36, Aulaweb,22269.0,11,28,32,0,3501,0
825,2,36, Blank,2423.0,0,0,49,2,2383,0
826,2,36, Deeds,71602724.0,48,0,1316,246,64302,201
827,2,36, Diagram,622693.0,9,0,90,0,6057,14
828,2,36, Other,16629.0,1,0,122,2,5275,2
829,2,36, Properties,95.0,0,0,23,0,1065,2
830,2,36, Study,76946419.0,79,4,163,0,19521,0
831,2,36, TextEditor,615504251.0,762,0,834,0,54713,2803
832,2,38, Aulaweb,2286504.0,7,0,22,0,2272,2
833,2,38, Blank,1381671.0,0,0,9,5,861,0
834,2,38, Deeds,100201905.0,47,0,1142,142,49909,143
835,2,38, Diagram,3029405.0,0,0,90,0,7453,4
836,2,38, Other,5394154.0,19,0,101,1,8401,0
837,2,38, Properties,1484.0,0,0,25,0,1057,0
838,2,38, Study,19363909.0,57,0,50,0,6603,0
839,2,38, TextEditor,1121566618.0,1239,0,507,2,53780,3820
840,2,39, Aulaweb,2276.0,2,2,48,0,1334,0
841,2,39, Blank,33610.0,15,0,115,4,5391,10
842,2,39, Deeds,201160373.0,75,0,1325,190,57849,148
843,2,39, Diagram,387130.0,6,0,199,8,7203,8
844,2,39, Other,8433204.0,51,0,230,10,12890,110
845,2,39, Properties,404.0,0,0,30,0,882,8
846,2,39, Study,248491603.0,179,18,105,0,11079,0
847,2,39, TextEditor,291405734.0,600,4,904,8,44716,5018
848,2,41, Aulaweb,34592.0,14,2,34,0,2594,0
849,2,41, Blank,1059.0,12,0,128,0,4879,7
850,2,41, Deeds,89697396.0,194,0,2347,350,153830,242
851,2,41, Diagram,2875697.0,11,0,229,0,20972,0
852,2,41, Other,1049063.0,0,0,169,0,7240,1
853,2,41, Properties,1794.0,0,0,51,0,2193,0
854,2,41, Study,7270173.0,214,0,162,0,24661,0
855,2,41, TextEditor,141757908.0,1576,0,1544,48,120283,4536
856,2,42, Aulaweb,299575.0,76,0,59,0,2314,0
857,2,42, Blank,450627.0,21,0,112,1,3833,2
858,2,42, Deeds,297642230.0,0,0,1805,232,51265,66
859,2,42, Diagram,783868.0,0,0,96,0,3506,0
860,2,42, Other,165822.0,0,0,103,1,2590,0
861,2,42, Properties,1546.0,0,0,45,0,1256,0
862,2,42, Study,186073763.0,891,0,194,0,11146,0
863,2,42, TextEditor,304366700.0,1194,0,614,30,23878,2144
864,2,43, Aulaweb,197287.0,25,0,78,0,7207,63
865,2,43, Blank,6477.0,0,0,40,6,3749,3
866,2,43, Deeds,183961484.0,7,0,1584,2,90120,943
867,2,43, Diagram,2724456.0,0,0,91,0,11200,38
868,2,43, Other,62353.0,4,0,184,4,13155,42
869,2,43, Properties,6414.0,0,0,44,0,1727,6
870,2,43, Study,601010514.0,188,0,151,0,23743,2
871,2,43, TextEditor,40177709.0,1012,0,438,0,27020,4275
872,2,44, Aulaweb,9142.0,49,0,70,2,12637,0
873,2,44, Blank,16.0,7,0,52,0,5758,0
874,2,44, Deeds,112897828.0,41,0,3421,2,370210,1468
875,2,44, Diagram,109749.0,12,0,164,0,23712,2
876,2,44, Other,17135.0,4,0,295,4,35705,71
877,2,44, Properties,78.0,0,0,62,0,7130,8
878,2,44, Study,31835857.0,492,0,874,4,82817,42
879,2,44, TextEditor,95399705.0,1780,0,1086,0,152476,5810
880,2,46, Aulaweb,64286.0,0,0,116,0,3081,0
881,2,46, Blank,16420.0,0,0,62,2,1369,38
882,2,46, Deeds,411224950.0,0,0,2013,16,53361,306
883,2,46, Diagram,4096254.0,0,0,101,2,2961,0
884,2,46, Other,258418.0,0,0,217,2,5374,34
885,2,46, Properties,1061.0,0,0,33,0,648,0
886,2,46, Study,131046645.0,0,0,191,0,10307,0
887,2,46, TextEditor,80666778.0,0,0,807,32,25446,2016
888,2,47, Aulaweb,8234.0,0,16,25,0,2564,0
889,2,47, Blank,3292.0,2,0,77,29,5013,4
890,2,47, Deeds,153323765.0,110,6,1674,160,86792,242
891,2,47, Diagram,105124.0,0,0,99,0,7311,0
892,2,47, Other,151113.0,101,0,491,40,22580,141
893,2,47, Properties,33.0,0,0,24,0,663,0
894,2,47, Study,139518019.0,172,4,298,2,13334,18
895,2,47, TextEditor,324018998.0,893,0,754,1,57465,3150
896,2,48, Aulaweb,547367.0,81,0,43,0,4927,0
897,2,48, Blank,962392.0,0,0,84,0,3571,0
898,2,48, Deeds,441908195.0,2,0,1109,0,63974,312
899,2,48, Diagram,1917675.0,0,0,138,0,9417,0
900,2,48, Other,27966073.0,6,0,207,4,10946,8
901,2,48, Properties,15.0,0,0,17,0,734,0
902,2,48, Study,127646245.0,165,2,142,0,15573,0
903,2,48, TextEditor,54000105.0,700,0,521,0,39318,2632
904,2,49, Aulaweb,113628.0,142,0,46,0,2652,0
905,2,49, Blank,122598.0,41,0,140,3,5659,0
906,2,49, Deeds,50595856.0,5,0,1728,288,92226,54
907,2,49, Diagram,4305737.0,0,0,295,4,18287,0
908,2,49, Other,4456521.0,1094,0,389,17,19987,322
909,2,49, Properties,235.0,0,0,58,0,2476,0
910,2,49, Study,52052810.0,2909,0,156,6,11694,199
911,2,49, TextEditor,165738637.0,723,0,501,2,39015,4678
912,2,50, Aulaweb,2553230.0,0,0,59,4,2552,10
913,2,50, Blank,212866.0,0,0,18,0,549,0
914,2,50, Deeds,340556114.0,0,0,1412,244,38194,82
915,2,50, Diagram,615906.0,0,0,114,0,3289,0
916,2,50, Other,5260217.0,0,0,298,24,9718,267
917,2,50, Properties,6848.0,0,0,51,0,1315,12
918,2,50, Study,5538131.0,0,0,129,0,4301,87
919,2,50, TextEditor,20765507.0,0,0,628,16,16065,2666
920,2,51, Aulaweb,188215.0,0,0,172,4,4676,0
921,2,51, Blank,6410.0,0,0,159,0,3765,0
922,2,51, Deeds,53210960.0,0,0,2634,346,72903,729
923,2,51, Diagram,336742.0,0,0,87,0,3712,0
924,2,51, Other,283236.0,0,0,538,24,14210,159
925,2,51, Properties,14185.0,0,0,37,0,922,0
926,2,51, Study,44446339.0,0,0,315,6,15313,2
927,2,51, TextEditor,41789237.0,0,0,748,4,24210,3086
928,2,52, Aulaweb,27488.0,0,0,28,0,694,0
929,2,52, Blank,63353.0,0,0,180,0,4408,4
930,2,52, Deeds,143550978.0,0,0,1431,260,30867,102
931,2,52, Diagram,1333852.0,0,0,112,0,3008,4
932,2,52, Other,456869.0,0,0,195,0,3523,88
933,2,52, Properties,968.0,0,0,36,0,651,0
934,2,52, Study,13482828.0,0,0,164,0,4155,0
935,2,52, TextEditor,217373920.0,0,0,1242,48,30294,5378
936,2,53, Aulaweb,64.0,0,0,7,0,254,0
937,2,53, Blank,616769.0,13,0,184,26,18211,6
938,2,53, Deeds,66589002.0,53,0,2306,446,147475,274
939,2,53, Diagram,225017.0,0,0,80,0,9227,0
940,2,53, Other,102148.0,17,0,64,0,6905,0
941,2,53, Properties,298.0,0,0,52,0,2957,0
942,2,53, Study,54305896.0,344,0,157,4,34682,0
943,2,53, TextEditor,302775529.0,2132,0,786,2,80200,2695
944,2,54, Aulaweb,599482.0,0,0,73,0,5308,24
945,2,54, Blank,14189.0,3,0,45,27,4399,0
946,2,54, Deeds,227387293.0,45,0,1010,200,70259,15
947,2,54, Diagram,133697.0,0,0,110,0,7404,0
948,2,54, Other,56031.0,0,0,68,0,4304,34
949,2,54, Properties,530.0,0,0,18,0,784,0
